time,ticks,tempo_hz,hdr_ms_tick,whole_ms,vnn_update_ms,snap_ms,snap_pct_log,snap_calls,ratio_calc
00:57:08,87147,4.702,78.6,78.56,29.13,96.09,122.3,1.0,122.31415478615071
00:58:08,87393,4.7,100.1,100.13,18.75,94.05,93.9,1.2,93.92789373814043
00:59:08,87648,4.699,94.7,94.67,19.52,102.5,108.3,1.2,108.27083553396007
01:00:08,87891,4.697,64.9,64.88,24.25,82.49,127.1,1.0,127.14241676942048
01:01:09,88118,4.694,112.7,112.72,15.24,112.58,99.9,1.2,99.87579843860894
01:02:09,88347,4.691,67.8,67.82,18.22,90.18,132.9,1.0,132.9696254792097
01:03:09,88578,4.688,116.1,116.1,20.73,112.71,97.1,1.3,97.08010335917314
01:04:09,88816,4.686,82.3,82.24,23.73,102.04,124.1,1.2,124.07587548638134
01:05:09,89058,4.684,113.4,113.39,18.12,109.89,96.9,1.3,96.91330805185642
01:06:10,89202,4.676,115.8,115.77,18.21,114.05,98.5,1.2,98.51429558607585
01:07:10,89438,4.674,65.8,65.83,13.59,94.19,143.1,1.1,143.0806623120158
01:08:10,89676,4.672,88.6,88.62,20.32,88.68,100.1,1.1,100.0677048070413
01:09:10,89922,4.67,103.7,103.65,26.22,105.47,101.7,1.1,101.75590931017848
01:10:10,90162,4.668,84.9,84.9,22.49,87.88,103.5,1.1,103.51001177856301
01:11:10,90393,4.665,84.0,84.03,22.97,102.92,122.5,1.1,122.48006664286564
01:12:11,90629,4.663,73.0,72.98,17.18,85.19,116.7,1.2,116.73061112633597
01:13:11,90863,4.661,59.8,59.82,21.19,91.14,152.3,1.1,152.35707121364092
01:14:11,91094,4.658,79.6,79.62,20.44,89.36,112.2,1.1,112.23310725948254
01:15:11,91326,4.656,121.6,121.63,16.67,108.23,89.0,1.2,88.98298117240813
01:16:11,91465,4.648,117.4,117.34,24.85,101.2,86.2,1.3,86.24509971024374
01:17:11,91701,4.646,71.1,71.11,17.92,77.21,108.5,1.0,108.57825903529742
01:18:11,91929,4.644,79.0,79.02,21.52,97.75,123.7,1.2,123.70286003543407
01:19:11,92161,4.641,101.2,101.19,21.01,100.82,99.6,1.1,99.63435122047633
01:20:11,92397,4.639,83.5,83.45,21.49,116.9,140.1,1.2,140.08388256440983
01:21:11,92621,4.636,69.8,69.81,17.38,93.54,134.0,1.1,133.9922647185217
01:22:11,92840,4.633,71.1,71.14,21.21,107.5,151.1,1.1,151.11048636491427
01:23:12,93060,4.631,84.6,84.62,30.97,100.83,119.1,1.2,119.1562278421177
01:24:12,93282,4.628,101.5,101.53,26.92,105.11,103.5,1.3,103.52605141337536
01:25:12,93503,4.625,73.2,73.16,27.25,91.77,125.4,1.1,125.43739748496446
01:26:12,93635,4.618,76.2,76.21,17.44,97.89,128.4,1.0,128.44771027424224
01:27:13,93853,4.615,98.0,98.03,42.33,101.77,103.8,1.2,103.81515862491074
01:28:13,94071,4.612,88.5,88.45,29.08,98.47,111.3,1.1,111.32843414358395
01:29:13,94290,4.609,95.1,95.07,16.61,110.24,115.9,1.3,115.95666351109709
01:30:13,94511,4.606,74.4,74.44,19.54,95.5,128.3,1.1,128.29124126813542
01:31:13,94733,4.603,60.0,59.98,14.59,76.28,127.1,1.0,127.17572524174726
01:32:13,94952,4.601,93.3,93.27,17.99,109.64,117.5,1.3,117.55119545405812
01:33:13,95167,4.598,95.0,94.97,21.82,118.19,124.4,1.4,124.44982626092451
01:34:13,95377,4.595,78.6,78.54,17.66,111.24,141.6,1.3,141.6348357524828
01:35:14,95587,4.591,114.1,114.07,23.01,113.12,99.2,1.4,99.16717804856667
01:36:14,95710,4.584,99.8,99.78,23.99,100.62,100.8,1.3,100.84185207456404
01:37:14,95922,4.581,89.3,89.24,25.84,115.81,129.8,1.3,129.77364410578215
01:38:14,96127,4.578,87.0,87.01,25.43,110.47,127.0,1.4,126.96241811286059
01:39:14,96326,4.574,68.6,68.59,24.45,99.41,144.9,1.2,144.93366379938766
01:40:14,96527,4.57,68.3,68.33,19.34,108.14,158.2,1.2,158.26137860383434
01:41:14,96727,4.567,74.0,73.98,15.5,111.02,150.0,1.2,150.06758583400918
01:42:14,96925,4.563,91.1,91.1,21.39,116.58,127.9,1.4,127.96926454445665
01:43:15,97127,4.56,80.2,80.2,20.63,101.49,126.5,1.4,126.54613466334165
01:44:15,97331,4.557,77.6,77.56,32.14,97.96,126.3,1.2,126.30221763795771
01:45:15,97530,4.553,90.3,90.26,25.99,101.68,112.6,1.3,112.65233769111455
01:46:15,97647,4.546,94.1,93.93,18.21,126.23,134.2,1.4,134.3873096987118
01:47:16,97845,4.542,80.9,80.9,18.16,105.68,130.6,1.4,130.6304079110012
01:48:16,98040,4.539,111.2,111.19,30.0,121.43,109.2,1.4,109.20946128248943
01:49:16,98238,4.535,102.1,102.07,28.41,125.85,123.3,1.5,123.29773684726169
01:50:17,98448,4.532,86.2,86.19,23.11,105.39,122.3,1.4,122.27636616776888
01:51:17,98649,4.529,87.4,87.34,25.38,124.01,142.0,1.3,141.9853446301809
01:52:17,98844,4.525,108.1,108.12,36.08,119.75,110.7,1.4,110.75656677765446
01:53:17,99036,4.522,98.1,98.09,20.76,118.01,120.3,1.4,120.30788051789173
01:54:17,99239,4.519,65.1,65.06,16.03,102.71,157.8,1.2,157.86965877651397
01:55:18,99444,4.515,84.9,84.9,29.63,109.32,128.7,1.2,128.76325088339223
01:56:18,99563,4.509,75.7,75.73,19.23,107.49,141.9,1.2,141.93846560147892
01:57:18,99768,4.506,80.0,80.02,20.08,108.65,135.8,1.2,135.7785553611597
01:58:18,99972,4.503,91.7,91.71,19.49,107.73,117.4,1.3,117.46810598626105
01:59:18,100177,4.5,102.0,101.95,29.76,110.75,108.6,1.3,108.63168219715547
02:00:19,100381,4.497,113.0,113.01,32.52,113.42,100.3,1.4,100.36279975223431
02:01:19,100591,4.494,77.4,77.43,20.92,107.66,139.0,1.3,139.04171509750742
02:02:19,100796,4.491,100.7,100.71,25.64,106.12,105.4,1.3,105.3718597954523
02:03:19,100996,4.488,91.1,91.09,30.84,121.17,133.0,1.4,133.0222856515534
02:04:19,101200,4.485,76.7,76.66,30.98,124.1,161.9,1.2,161.88364205583096
02:05:20,101380,4.481,162.7,162.69,20.76,178.99,110.0,1.7,110.0190546438011
02:06:20,101510,4.475,184.1,184.07,20.89,164.78,89.5,1.9,89.52029119356767
02:07:21,101688,4.471,94.4,94.36,21.42,103.25,109.4,1.4,109.42136498516321
02:08:21,101884,4.467,77.1,77.07,21.6,120.4,156.2,1.3,156.22161671207994
02:09:21,102078,4.464,126.5,126.47,24.12,124.68,98.6,1.6,98.58464457974223
02:10:22,102270,4.461,105.1,105.1,20.53,116.17,110.5,1.4,110.53282588011419
02:11:22,102461,4.457,77.8,77.82,21.31,110.66,142.2,1.3,142.1999485993318
02:12:22,102657,4.454,103.5,103.5,37.73,114.41,110.5,1.3,110.54106280193237
02:13:22,102855,4.451,86.1,86.08,30.34,105.83,122.9,1.3,122.94377323420075
02:14:22,103050,4.448,97.3,97.24,16.32,128.19,131.8,1.5,131.82846565199506
02:15:22,103244,4.445,88.3,88.31,23.37,124.99,141.5,1.3,141.53549994338127
02:16:23,103356,4.438,95.3,95.31,21.6,112.46,118.0,1.4,117.99391459448117
02:17:23,103551,4.435,76.2,76.18,21.01,97.26,127.6,1.2,127.6713048044106
02:18:23,103747,4.432,109.2,109.15,34.65,114.68,105.0,1.4,105.06642235455794
02:19:23,103943,4.429,79.6,79.54,20.81,120.66,151.7,1.3,151.69725924063363
02:20:24,104136,4.426,93.6,93.63,23.86,129.02,137.8,1.4,137.79771440777532
02:21:24,104334,4.423,103.7,103.68,17.66,115.65,111.5,1.4,111.54513888888889
02:22:24,104528,4.42,95.7,95.73,21.85,129.54,135.3,1.4,135.3180821059229
02:23:24,104720,4.417,74.0,73.97,16.0,122.6,165.7,1.3,165.74286873056644
02:24:24,104912,4.414,76.3,76.27,15.76,112.82,147.9,1.3,147.9218565622132
02:25:25,105105,4.411,70.8,70.76,17.99,117.01,165.3,1.3,165.36178631995477
02:26:25,105218,4.404,76.8,76.82,16.54,121.21,157.8,1.2,157.78443113772457
02:27:25,105410,4.401,90.3,90.3,20.95,126.44,140.0,1.3,140.0221483942414
02:28:25,105605,4.398,77.6,77.6,26.61,106.07,136.7,1.2,136.68814432989691
02:29:25,105801,4.395,84.8,84.76,25.6,108.54,128.0,1.3,128.05568664464369
02:30:25,105999,4.393,70.7,70.71,21.66,107.64,152.2,1.1,152.22740772168012
02:31:26,106193,4.39,95.4,95.44,27.18,117.91,123.5,1.2,123.54358759430009
02:32:26,106384,4.387,86.1,86.08,22.49,120.91,140.4,1.4,140.46236059479554
02:33:26,106579,4.384,91.3,91.31,27.94,127.11,139.2,1.4,139.2070967035374
02:34:26,106773,4.381,65.3,65.31,18.31,112.36,172.0,1.2,172.0410350635431
02:35:26,106964,4.378,88.7,88.64,24.19,120.49,135.9,1.3,135.93185920577616
02:36:26,107073,4.372,97.4,97.43,20.63,122.59,125.8,1.4,125.82366827465871
02:37:27,107265,4.369,128.5,128.4,27.71,140.57,109.4,1.5,109.47819314641744
02:38:27,107456,4.366,102.6,102.61,22.23,112.15,109.3,1.3,109.29733944060033
02:39:27,107650,4.363,84.7,84.65,31.13,118.73,140.2,1.3,140.25989367985824
02:40:27,107838,4.36,120.9,120.86,20.37,129.12,106.8,1.4,106.83435379778255
02:41:28,108022,4.357,76.9,76.9,15.62,124.06,161.3,1.4,161.3263979193758
02:42:28,108210,4.354,105.7,105.68,34.61,114.01,107.9,1.4,107.88228614685843
02:43:28,108407,4.351,67.3,67.26,18.13,109.98,163.5,1.2,163.51471900089206
02:44:28,108598,4.348,79.2,79.18,28.7,109.57,138.4,1.1,138.38090426875473
02:45:30,108798,4.346,306.6,306.57,22.4,195.55,63.8,2.4,63.786410933881335
02:46:30,108924,4.34,107.0,107.01,18.58,115.06,107.5,1.5,107.52266143351088
02:47:30,109128,4.338,86.7,86.68,15.84,127.1,146.6,1.3,146.63128749423166
02:48:31,109331,4.336,78.4,78.4,17.76,125.36,159.9,1.2,159.89795918367346
02:49:31,109535,4.334,88.2,88.17,29.63,109.56,124.2,1.2,124.2599523647499
02:50:31,109735,4.331,116.2,116.18,43.2,114.2,98.3,1.2,98.29574797727663
02:51:31,109932,4.329,88.2,88.15,21.86,120.62,136.8,1.3,136.83494044242767
02:52:31,110130,4.326,123.4,123.4,23.47,128.44,104.1,1.5,104.08427876823339
02:53:31,110339,4.324,68.4,68.41,26.03,123.01,179.8,1.1,179.81289285192224
02:54:31,110544,4.322,135.1,135.07,38.03,125.29,92.8,1.4,92.75930998741394
02:55:33,110748,4.32,389.6,389.54,33.64,234.28,60.1,2.7,60.14273245366329
02:56:33,110886,4.315,106.6,106.58,43.21,109.49,102.7,1.2,102.73034340401577
02:57:33,111102,4.313,103.7,103.68,26.14,112.86,108.8,1.2,108.85416666666666
02:58:34,111318,4.311,105.8,105.8,21.04,100.48,95.0,1.1,94.97164461247637
02:59:34,111528,4.31,127.7,127.66,36.4,126.71,99.2,1.3,99.25583581388062
03:00:34,111737,4.308,76.1,76.12,21.36,101.51,133.3,1.1,133.35522858644245
03:01:34,111946,4.306,87.9,87.9,25.46,126.9,144.4,1.3,144.36860068259384
03:02:34,112153,4.304,91.5,91.52,27.08,110.48,120.7,1.2,120.71678321678323
03:03:34,112359,4.302,82.2,82.14,26.9,107.83,131.3,1.2,131.27587046505965
03:04:34,112566,4.3,103.0,102.97,23.91,112.76,109.5,1.4,109.50762357968341
03:05:35,112756,4.297,314.9,314.9,42.27,237.66,75.5,2.3,75.47157827881868
03:06:35,112892,4.292,75.0,75.01,18.23,104.45,139.2,1.1,139.24810025329955
03:07:35,113102,4.291,120.0,119.97,26.89,118.96,99.1,1.2,99.15812286404935
03:08:35,113310,4.289,89.1,89.05,20.14,123.97,139.2,1.3,139.21392476137
03:09:35,113514,4.287,103.0,102.95,41.21,117.21,113.8,1.3,113.85138416707139
03:10:36,113718,4.285,108.1,108.04,25.36,123.7,114.5,1.3,114.49463161791928
03:11:36,113919,4.282,86.2,86.18,18.96,115.6,134.1,1.2,134.13785100951495
03:12:36,114125,4.281,99.9,99.84,21.22,111.87,112.0,1.2,112.04927884615384
03:13:36,114332,4.279,84.8,84.78,22.92,106.99,126.2,1.2,126.19721632460485
03:14:36,114536,4.277,101.3,101.33,23.95,132.41,130.7,1.2,130.67206158097306
03:15:37,114724,4.274,290.1,290.06,41.37,213.51,73.6,2.3,73.6089085016893
03:16:37,114854,4.269,162.9,162.9,22.53,147.9,90.8,1.5,90.79189686924494
03:17:37,115054,4.267,84.2,84.18,19.52,128.61,152.8,1.2,152.77975766215255
03:18:37,115255,4.265,80.3,80.27,16.94,120.42,150.0,1.2,150.01868693160583
03:19:37,115446,4.263,119.3,119.26,41.91,132.03,110.7,1.3,110.7076974677176
03:20:38,115643,4.261,75.9,75.89,20.6,106.68,140.5,1.1,140.57188035314272
03:21:38,115838,4.258,100.8,100.83,24.97,121.27,120.3,1.2,120.27174452048001
03:22:38,116034,4.256,92.4,92.43,28.22,125.73,136.0,1.3,136.02726387536512
03:23:38,116224,4.254,114.5,114.52,34.12,136.27,119.0,1.4,118.99231575270697
03:24:38,116418,4.251,105.5,105.5,22.41,115.01,109.0,1.3,109.01421800947867
03:25:40,116592,4.248,520.5,520.51,31.33,351.26,67.5,3.3,67.48381395170122
03:26:40,116726,4.244,88.5,88.45,22.64,111.98,126.6,1.3,126.60260033917467
03:27:40,116922,4.242,98.1,98.08,24.76,129.58,132.1,1.4,132.11663947797717
03:28:40,117120,4.24,111.9,111.9,29.75,138.39,123.7,1.4,123.67292225201071
03:29:40,117324,4.238,86.8,86.78,26.16,115.55,133.1,1.2,133.15280018437429
03:30:41,117519,4.236,78.1,78.05,27.42,136.33,174.7,1.2,174.67008327994878
03:31:41,117708,4.233,129.6,129.6,17.23,151.59,117.0,1.5,116.9675925925926
03:32:41,117894,4.231,93.6,93.62,22.85,128.96,137.7,1.3,137.74834437086093
03:33:41,118082,4.228,79.0,79.0,23.76,109.76,138.9,1.1,138.9367088607595
03:34:41,118276,4.226,96.7,96.67,23.17,128.64,133.1,1.2,133.07127340436534
03:35:41,118443,4.223,378.4,378.42,37.44,283.1,74.8,2.8,74.81105649807094
03:36:41,118578,4.219,93.8,93.75,32.37,114.09,121.7,1.2,121.696
03:37:41,118778,4.217,73.0,73.02,16.18,102.15,139.9,1.1,139.89317995069845
03:38:42,118974,4.215,90.2,90.19,19.24,126.12,139.8,1.3,139.83811952544627
03:39:42,119164,4.213,84.0,84.01,18.22,116.94,139.2,1.2,139.19771455779073
03:40:42,119353,4.21,105.5,105.52,27.58,142.76,135.3,1.3,135.29188779378316
03:41:42,119544,4.208,166.0,166.03,16.7,144.64,87.1,1.6,87.11678612298981
03:42:43,119732,4.206,80.9,80.91,18.53,129.02,159.4,1.2,159.46112965022868
03:43:43,119920,4.204,86.8,86.8,29.23,107.97,124.3,1.2,124.38940092165899
03:44:43,120111,4.201,76.6,76.58,22.71,119.85,156.5,1.2,156.50300339514234
03:45:43,120275,4.198,346.6,346.58,27.15,243.22,70.2,2.5,70.17715967453402
03:46:43,120414,4.194,102.1,102.09,29.86,127.33,124.7,1.3,124.72328337741209
03:47:43,120610,4.192,116.1,116.12,36.4,113.9,98.1,1.2,98.08818463658284
03:48:43,120815,4.191,68.4,68.39,27.72,97.77,142.9,1.0,142.95949700248573
03:49:43,121022,4.189,78.3,78.31,19.44,109.57,139.9,1.1,139.91827352828503
03:50:43,121219,4.187,122.8,122.82,28.11,118.45,96.4,1.2,96.44194756554307
03:51:44,121421,4.186,102.0,101.99,22.94,120.96,118.6,1.3,118.59986273164036
03:52:44,121620,4.184,126.9,126.89,30.64,144.08,113.5,1.5,113.54716683741825
03:53:44,121814,4.182,95.5,95.49,34.66,153.55,160.8,1.2,160.80217823855904
03:54:45,122006,4.18,66.2,66.16,16.94,115.08,173.9,1.2,173.94195888754535
03:55:45,122164,4.176,391.4,391.42,43.93,280.24,71.6,2.7,71.59572837361402
03:56:45,122310,4.173,90.0,90.03,20.63,121.97,135.5,1.3,135.47706320115518
03:57:45,122516,4.171,91.6,91.55,27.89,110.37,120.5,1.1,120.55707263790279
03:58:46,122721,4.17,128.9,128.87,48.07,128.99,100.1,1.3,100.09311709474665
03:59:46,122920,4.168,91.3,91.27,16.19,114.27,125.2,1.2,125.19995617398926
04:00:46,123113,4.166,84.9,84.86,17.03,125.37,147.7,1.2,147.73744991751119
04:01:46,123307,4.164,93.9,93.89,31.2,127.68,136.0,1.3,135.98892320800937
04:02:46,123502,4.162,99.3,99.31,40.51,126.52,127.4,1.2,127.39905346893565
04:03:47,123696,4.16,89.0,88.98,17.88,135.91,152.7,1.2,152.74218925601258
04:04:47,123888,4.158,117.3,117.27,26.03,115.72,98.7,1.2,98.67826383559309
04:05:49,124050,4.155,557.8,557.74,26.73,367.85,66.0,3.6,65.9536701688959
04:06:49,124196,4.152,125.1,125.1,46.27,167.21,133.6,1.5,133.66107114308554
04:07:49,124387,4.15,85.9,85.84,23.34,131.26,152.9,1.3,152.91239515377447
04:08:49,124581,4.148,98.9,98.92,23.48,121.43,122.7,1.2,122.75576223210675
04:09:50,124772,4.146,99.4,99.42,15.33,132.22,133.0,1.3,132.99134982900824
04:10:50,124960,4.144,85.6,85.6,25.77,126.63,147.9,1.2,147.9322429906542
04:11:50,125150,4.142,82.3,82.26,23.47,120.7,146.7,1.2,146.72988086554824
04:12:50,125336,4.14,92.9,92.88,19.99,126.91,136.6,1.3,136.63867355727822
04:13:50,125526,4.138,107.3,107.28,33.93,126.0,117.4,1.3,117.4496644295302
04:14:50,125714,4.136,85.8,85.74,22.05,133.36,155.5,1.2,155.5400046652671
04:15:50,125862,4.133,611.8,611.75,32.95,359.05,58.7,3.7,58.69227625664078
04:16:51,126004,4.129,103.8,103.75,29.97,126.93,122.3,1.3,122.3421686746988
04:17:51,126201,4.127,116.1,116.09,39.8,116.33,100.2,1.2,100.20673615298475
04:18:51,126393,4.126,89.8,89.76,21.77,123.03,137.0,1.2,137.06550802139037
04:19:51,126579,4.124,130.9,130.85,20.83,139.97,107.0,1.4,106.96981276270539
04:20:51,126768,4.122,109.0,108.95,22.31,153.46,140.8,1.5,140.85360256998624
04:21:52,126967,4.12,112.3,112.22,31.51,115.28,102.7,1.3,102.72678666904295
04:22:52,127171,4.119,89.9,89.88,20.94,116.27,129.3,1.1,129.36137071651092
04:23:52,127371,4.117,88.3,88.29,27.89,103.57,117.3,1.2,117.30660323932494
04:24:52,127572,4.116,115.0,114.94,25.65,116.78,101.6,1.2,101.60083521837481
04:25:54,127728,4.112,552.9,552.85,30.81,335.47,60.7,3.4,60.68011214615176
04:26:54,127890,4.11,110.7,110.72,33.0,115.38,104.2,1.2,104.20881502890174
04:27:54,128096,4.108,100.2,100.24,20.93,116.84,116.5,1.1,116.56025538707104
04:28:54,128295,4.107,82.8,82.8,25.7,129.63,156.5,1.2,156.55797101449275
04:29:54,128499,4.105,82.8,82.78,26.42,120.99,146.1,1.1,146.15849238946606
04:30:54,128706,4.104,136.4,136.36,41.71,125.28,91.9,1.3,91.87444998533293
04:31:55,128914,4.103,103.4,103.41,26.35,128.82,124.5,1.2,124.57209167391936
04:32:55,129126,4.102,112.7,112.68,46.49,132.3,117.4,1.3,117.41214057507987
04:33:55,129336,4.101,185.2,185.23,31.79,175.19,94.6,1.6,94.57971170976624
04:34:55,129551,4.1,74.2,74.1,19.27,96.93,130.6,1.0,130.8097165991903
04:35:55,129698,4.096,448.5,448.45,25.51,318.15,70.9,2.9,70.94436392016947
04:36:55,129856,4.094,95.0,95.01,28.59,117.4,123.5,1.1,123.56594042732344
04:37:56,130060,4.092,103.9,103.91,32.04,130.45,125.5,1.1,125.54133384659801
04:38:56,130261,4.091,92.7,92.72,26.21,128.38,138.4,1.2,138.45987920621226
04:39:56,130456,4.089,96.4,96.41,24.51,124.21,128.8,1.2,128.83518307229542
04:40:56,130660,4.088,88.8,88.8,24.24,123.82,139.4,1.1,139.43693693693695
04:41:57,130866,4.087,154.7,154.68,33.73,145.89,94.3,1.5,94.31730023273855
04:42:57,131063,4.085,88.6,88.61,24.44,128.69,145.2,1.2,145.2319151337321
04:43:57,131250,4.083,103.8,103.77,26.48,132.43,127.6,1.3,127.61877228486075
04:44:57,131442,4.082,124.2,124.18,37.23,136.69,110.1,1.3,110.07408600418746
04:45:59,131586,4.078,599.9,599.86,32.01,379.38,63.2,3.7,63.24475710999233
04:46:59,131742,4.076,167.9,167.9,35.78,174.94,104.2,1.5,104.1929720071471
04:47:59,131940,4.074,110.6,110.57,24.35,121.04,109.5,1.3,109.46911458804378
04:48:59,132130,4.072,85.0,85.02,22.16,115.27,135.6,1.2,135.57986356151494
04:49:59,132322,4.071,88.8,88.81,24.75,132.51,149.2,1.3,149.2061704762977
04:50:59,132500,4.069,125.0,124.95,26.53,146.5,117.2,1.4,117.2468987595038
04:51:59,132681,4.067,120.4,120.38,40.05,138.34,114.9,1.2,114.91942183086891
04:53:00,132864,4.065,121.7,121.68,28.39,142.59,117.2,1.3,117.1844181459566
04:54:00,133042,4.063,99.9,99.93,16.34,146.81,146.9,1.4,146.91283898729108
04:55:00,133216,4.061,90.2,90.14,29.31,121.81,135.1,1.3,135.13423563345907
04:56:02,133344,4.057,581.1,581.09,31.29,379.26,65.3,3.5,65.26699822746906
04:57:02,133500,4.054,119.6,119.63,43.27,137.18,114.7,1.3,114.67023321909221
04:58:02,133691,4.053,102.3,102.32,29.68,116.77,114.1,1.2,114.1223612197029
04:59:02,133879,4.051,107.7,107.64,21.96,159.34,148.0,1.4,148.0304719435154
05:00:02,134073,4.05,94.9,94.85,15.65,118.97,125.4,1.2,125.42962572482868
05:01:03,134262,4.048,153.8,153.82,32.28,155.33,101.0,1.5,100.9816668833702
05:02:03,134454,4.046,124.7,124.7,26.9,144.11,115.6,1.3,115.56535685645551
05:03:04,134652,4.045,107.3,107.24,24.46,131.3,122.4,1.2,122.43565833644165
05:04:04,134850,4.044,115.2,115.2,34.67,133.18,115.6,1.4,115.60763888888889
05:05:04,135055,4.042,100.4,100.39,26.79,112.4,112.0,1.0,111.96334296244646
05:06:06,135180,4.039,588.1,588.08,48.45,351.82,59.8,3.5,59.82519385117671
05:07:06,135354,4.037,91.1,91.1,22.06,137.32,150.7,1.2,150.73545554335897
05:08:06,135547,4.035,108.0,107.96,31.14,126.65,117.3,1.3,117.3119673953316
05:09:06,135743,4.034,98.1,98.07,21.7,126.09,128.6,1.1,128.57142857142858
05:10:06,135938,4.032,101.7,101.69,26.12,126.67,124.5,1.2,124.56485396794179
05:11:06,136129,4.031,108.3,108.29,31.87,140.39,129.6,1.2,129.6426262812817
05:12:07,136320,4.029,125.5,125.51,25.61,169.28,134.9,1.4,134.8737152418134
05:13:07,136515,4.028,85.2,85.17,26.57,131.91,154.9,1.2,154.87847833744277
05:14:07,136668,4.025,243.0,243.01,42.02,206.67,85.0,2.0,85.04588288547797
05:15:08,136788,4.022,300.2,300.19,37.79,219.89,73.2,2.1,73.25027482594356
05:16:08,136867,4.017,914.5,914.45,29.97,547.63,59.9,5.1,59.886270435781064
05:17:09,137038,4.015,91.2,91.16,20.67,122.49,134.3,1.2,134.36814392277316
05:18:09,137232,4.013,124.2,124.16,28.17,140.75,113.3,1.3,113.36179123711341
05:19:09,137421,4.012,146.7,146.58,19.37,154.73,105.5,1.5,105.56010369763949
05:20:09,137602,4.01,91.4,91.43,31.88,136.0,148.7,1.2,148.74767581756535
05:21:09,137786,4.008,102.0,101.98,21.1,144.93,142.1,1.3,142.116101196313
05:22:09,137970,4.007,106.7,106.68,23.95,130.92,122.7,1.2,122.72215973003372
05:23:10,138156,4.005,121.3,121.26,19.26,137.77,113.6,1.3,113.61537192808842
05:24:10,138345,4.004,138.5,138.48,41.75,166.9,120.5,1.4,120.52281917966494
05:25:10,138539,4.002,76.4,76.39,23.37,113.24,148.2,1.2,148.23929833747871
05:26:12,138654,3.998,641.7,641.7,51.43,417.12,65.0,3.9,65.00233754090696
05:27:13,138825,3.996,107.9,107.93,21.43,146.8,136.0,1.3,136.01408320207543
05:28:13,139014,3.995,137.0,137.02,47.03,151.23,110.4,1.4,110.37074879579622
05:29:13,139206,3.993,105.4,105.43,23.05,114.77,108.8,1.3,108.85895855069714
05:30:13,139395,3.992,99.7,99.72,32.51,131.55,131.9,1.3,131.91937424789413
05:31:14,139588,3.991,93.9,93.91,15.84,137.42,146.3,1.3,146.33159407943774
05:32:14,139776,3.989,102.4,102.34,27.27,133.3,130.2,1.3,130.25210084033614
05:33:14,139970,3.988,85.9,85.83,26.07,138.41,161.2,1.2,161.2606314808342
05:34:14,140155,3.986,109.7,109.67,25.8,136.12,124.1,1.3,124.11780796936263
05:35:15,140340,3.985,123.6,123.59,28.74,151.94,122.9,1.5,122.93874908973217
05:36:17,140448,3.981,616.3,616.26,27.76,408.87,66.3,3.7,66.34699639762438
05:37:17,140625,3.979,120.0,120.01,28.53,141.77,118.1,1.4,118.13182234813766
05:38:18,140807,3.977,98.5,98.49,29.72,156.28,158.7,1.3,158.67600771651945
05:39:18,140997,3.976,99.9,99.89,35.78,130.65,130.8,1.3,130.79387326058665
05:40:18,141184,3.974,106.0,105.99,28.06,146.91,138.6,1.3,138.60741579394283
05:41:19,141375,3.973,103.3,103.26,45.6,140.21,135.8,1.2,135.78345922913036
05:42:19,141563,3.972,162.6,162.58,28.94,149.4,91.9,1.4,91.8932217984992
05:43:19,141743,3.97,104.2,104.22,27.93,155.39,149.1,1.4,149.0980617923623
05:44:19,141923,3.968,98.0,97.99,36.4,131.02,133.7,1.2,133.7075211756302
05:45:19,142103,3.967,94.2,94.2,37.05,132.58,140.7,1.2,140.7430997876858
05:46:21,142200,3.962,586.6,586.63,37.83,414.31,70.6,3.6,70.62543681707379
05:47:21,142369,3.961,111.3,111.28,27.17,160.32,144.1,1.5,144.06901509705247
05:48:21,142540,3.959,100.8,100.82,30.89,142.9,141.7,1.3,141.73775044634002
05:49:22,142711,3.957,149.8,149.21,35.04,158.4,105.7,1.5,106.15910461765297
05:50:22,142885,3.955,130.9,130.88,28.05,184.12,140.6,1.5,140.67848410757946
05:51:22,143054,3.953,87.8,87.74,26.52,130.87,149.1,1.2,149.15659904262594
05:52:22,143227,3.951,110.1,110.04,21.56,168.79,153.4,1.5,153.38967648127954
05:53:22,143402,3.95,90.4,90.35,18.73,128.78,142.5,1.2,142.53458771444383
05:54:23,143586,3.948,133.1,133.1,48.94,164.19,123.3,1.4,123.35837716003006
05:55:23,143772,3.947,108.1,108.11,31.2,144.12,133.3,1.3,133.30866709832577
05:56:23,143862,3.943,618.0,618.02,31.86,384.51,62.2,3.9,62.216433125141585
05:57:24,144041,3.941,105.3,105.27,28.46,135.91,129.1,1.2,129.1061081029733
05:58:24,144223,3.94,110.2,110.16,42.07,134.05,121.7,1.3,121.68663761801018
05:59:24,144403,3.938,92.2,92.14,20.99,125.53,136.2,1.2,136.238332971565
06:00:24,144590,3.937,117.7,117.71,39.35,127.21,108.1,1.2,108.07068218503102
06:01:24,144768,3.935,147.1,147.1,20.33,156.04,106.1,1.5,106.07749830047587
06:02:24,144946,3.933,151.2,151.18,19.35,184.38,121.9,1.6,121.96057679587247
06:03:25,145127,3.932,95.3,95.25,28.81,133.1,139.7,1.3,139.73753280839895
06:04:25,145305,3.93,132.1,132.1,43.56,138.98,105.2,1.4,105.20817562452686
06:05:25,145487,3.929,138.4,138.34,16.94,165.91,119.9,1.4,119.92916004047997
06:06:26,145578,3.925,408.3,408.3,23.34,305.47,74.8,2.7,74.81508694587313
